,column1,column2
4746,freezes,-3.5448114811178885e-05
6297,re-entry,-3.5429472622959895e-05
1892,dogs,-3.5382240619055694e-05
8425,attacking,-3.535949511920855e-05
2638,3am,-3.532208767980153e-05
6730,fonctionne,-3.528830410401627e-05
8539,replay,-3.52818541837692e-05
6521,allison,-3.5246075812184365e-05
5073,wonderfull,-3.5181999256176794e-05
482,half,-3.5146478455192e-05
6203,uncomfortable,-3.5124262040583606e-05
1083,derek,-3.511420611401138e-05
8298,cal,-3.5107182846477706e-05
2645,needs,-3.508512454575784e-05
6218,function,-3.5030886701778105e-05
4338,episode,-3.5029364209375386e-05
5079,park,-3.500625818502214e-05
360,voice,-3.498010573318766e-05
8621,misha,-3.491330238845459e-05
466,rest,-3.486722652436165e-05
173,do,-3.485728327636014e-05
835,dont,-3.4848147438066126e-05
6129,voltei,-3.484122904654972e-05
2073,moody,-3.483097826445641e-05
2644,provide,-3.480143879490306e-05
3739,crimbo,-3.478730030870043e-05
4200,suits,-3.4714641220506224e-05
2485,riot,-3.4680828980435315e-05
5507,wetter,-3.465477232635153e-05
4129,map,-3.465374023537737e-05
6466,puis,-3.457639887095533e-05
7430,clams,-3.454460042241457e-05
1846,50,-3.454227341786757e-05
5325,poppy,-3.452140021640806e-05
7335,sampai,-3.45200324916433e-05
3681,silver,-3.4510105497878316e-05
794,care,-3.44849336329294e-05
213,sorrow,-3.447701825354664e-05
81,throne,-3.4448644975646634e-05
6666,depth,-3.441094511961815e-05
5654,dreaded,-3.4382012189552363e-05
3755,mono,-3.4347779124383094e-05
6866,lucifer,-3.434572997787781e-05
8702,robertson,-3.4292532955602064e-05
6997,clients,-3.426670194433917e-05
1959,some1,-3.4257251639113566e-05
2851,bully,-3.4247879443339135e-05
1968,lady,-3.42134006275683e-05
8662,drive-bys,-3.421100441904867e-05
332,salvation,-3.416851314706417e-05
8169,teachin,-3.413598130766246e-05
4433,np,-3.412275180154806e-05
60,give,-3.410169499152383e-05
4120,defenitely,-3.408307293527901e-05
8423,drones,-3.406997514216828e-05
3690,completely,-3.4029791457571256e-05
3345,rizzo,-3.4017771714366336e-05
3116,guessing,-3.396305708199313e-05
5656,4o,-3.395857431809516e-05
7764,48,-3.3877485364570707e-05
3845,reverend,-3.387263318950243e-05
5692,intressant,-3.386662972481565e-05
3256,miserable,-3.385325852770016e-05
6323,aspirin,-3.381325947667975e-05
8633,takn,-3.3810284363198024e-05
946,area,-3.37828544932047e-05
4542,nerves,-3.377808313701482e-05
770,previous,-3.373046754727623e-05
777,boy,-3.3699766727239326e-05
7313,touched,-3.365414858368833e-05
6891,gram,-3.364941116066561e-05
523,holidays,-3.357858502109542e-05
6962,gentleness,-3.357741344058288e-05
3948,regular,-3.355642637308646e-05
6838,indy,-3.3495956419631674e-05
4456,glimpse,-3.346672898337652e-05
7578,viewing,-3.346287177281818e-05
7187,rights,-3.346203021164849e-05
1695,thanks,-3.345896708075448e-05
457,zen,-3.3444676115081016e-05
4606,uphill,-3.343536997788006e-05
3996,selfish,-3.3348142972557946e-05
5123,browns,-3.333596844316133e-05
1732,waiting,-3.329552762323136e-05
196,new,-3.328205302070603e-05
49,to,-3.323953686601971e-05
8550,thunderbird,-3.319316649192448e-05
266,been,-3.31919675324944e-05
4042,dry,-3.3178011030357434e-05
5198,chips,-3.317018829239548e-05
7593,gods,-3.314144073055596e-05
2141,ungrateful,-3.312156954767897e-05
7003,portfolio,-3.310357679599497e-05
3178,sigh,-3.3101965238227515e-05
6118,bandits,-3.3081805295801685e-05
1982,box,-3.3041622006701954e-05
836,please,-3.302092819174473e-05
7505,transfer,-3.299815544811313e-05
415,their,-3.298390829165115e-05
2204,cause,-3.297748547579343e-05
4860,beginning,-3.292655816757571e-05
248,mrs,-3.292076061681356e-05
8644,every1s,-3.2896521443915375e-05
5612,9-5,-3.2873482401856934e-05
7898,sakin,-3.276620605604114e-05
6971,300,-3.276350649898211e-05
3985,couples,-3.2747681147529984e-05
1998,shops,-3.2721601020677116e-05
6882,battles,-3.271441966922086e-05
3165,juggernaut,-3.266818897079507e-05
6790,lump,-3.265920184331683e-05
8187,5a,-3.264614854795406e-05
3174,speech,-3.2619988106419095e-05
6512,allot,-3.261232420115204e-05
5013,5am,-3.260082820030733e-05
3309,josh,-3.2588103041262894e-05
6910,karo,-3.258162561190778e-05
1497,restroom,-3.252013538259043e-05
3850,mid,-3.2502398798459386e-05
6897,sparklers,-3.249493797316031e-05
1952,entirely,-3.246411459119916e-05
7180,suivre,-3.2441452577683476e-05
3405,musa,-3.240901643987284e-05
2610,phobophobia,-3.239047084287781e-05
3544,certain,-3.236981676459105e-05
4977,gals,-3.2318006075795064e-05
3148,l,-3.2286930928564415e-05
7770,upper,-3.224017009471845e-05
6325,nows,-3.2226578565764036e-05
1442,jajaja,-3.219798318978061e-05
1489,mega,-3.2193615630254635e-05
7497,companies,-3.215603767962574e-05
8488,hesitant,-3.21498014560573e-05
509,inside,-3.209981709289122e-05
3314,activity,-3.2099618751393484e-05
3538,cologne,-3.2066165810204665e-05
4389,bananas,-3.2046205736613514e-05
8386,professionally,-3.203967384178564e-05
4457,sheep,-3.201928944600323e-05
2826,marc,-3.201907695009399e-05
8272,dowdy,-3.200087204750067e-05
1774,civics,-3.1983897460284076e-05
1424,folks,-3.1971991933078905e-05
3632,hill,-3.1928424087389165e-05
6253,kexp,-3.190275419786078e-05
5752,embarrased,-3.189935139633795e-05
2954,bravo,-3.188085121104086e-05
6327,deu,-3.1864201088177155e-05
6127,dessa,-3.185900097620504e-05
3215,float,-3.1852392013329824e-05
1049,tribute,-3.178118310069125e-05
3272,returned,-3.177117812682305e-05
3459,awh,-3.168330745507409e-05
2946,define,-3.1673863039222905e-05
6132,rp,-3.1651095279405214e-05
3693,clearly,-3.159523898855736e-05
6821,miscounted,-3.157768434983641e-05
4470,hearted,-3.156636136996332e-05
1153,sola,-3.153745749686968e-05
2612,phobia,-3.1468517121087695e-05
3892,problems,-3.142702086960884e-05
583,government,-3.140182986303056e-05
4719,mix,-3.139719766014185e-05
2506,hey-,-3.139092591658072e-05
2268,museum,-3.1388719018706924e-05
592,finally,-3.138313808791059e-05
6657,preview,-3.137813931135576e-05
4047,filmed,-3.1361543473920374e-05
4924,diet,-3.1354283124572986e-05
539,mom,-3.131990107715292e-05
1420,scene,-3.131813618370301e-05
8787,vinegar,-3.12345406541606e-05
3036,gente,-3.123064141811315e-05
6572,uve,-3.119024056960962e-05
3984,married,-3.113950638147574e-05
1788,summer,-3.111352071245031e-05
8598,ally,-3.110898294803e-05
4296,airport,-3.110413074527117e-05
7506,januari,-3.1096197897638864e-05
6274,touches,-3.108421648285334e-05
7941,profound,-3.1023436011839776e-05
6939,kul,-3.1011530730143466e-05
6038,hij,-3.099001070842709e-05
6057,wheel,-3.097473203584938e-05
5259,planets,-3.0974096529096855e-05
4521,ako,-3.0937841811555974e-05
2528,switched,-3.0882715447605944e-05
8586,katy,-3.085123694104062e-05
3922,pra,-3.081825828933011e-05
7801,qualified,-3.0799696857657205e-05
1511,boss,-3.0790428846810624e-05
6532,ray,-3.0767212989402914e-05
20,hulp,-3.0765824788738136e-05
5608,semipermanent,-3.0762865868293326e-05
1342,till,-3.0746278768566784e-05
2090,ce,-3.069042807455126e-05
5831,jeux,-3.0661701220898936e-05
7033,ent,-3.063778802993574e-05
844,tot,-3.061185706776814e-05
922,hmmm,-3.0545178615379926e-05
3995,total,-3.0536906792390654e-05
8797,u.s.,-3.053679011181149e-05
6855,fullest,-3.053426553329681e-05
56,not,-3.053023828617079e-05
938,comment,-3.0515087946884396e-05
3540,response,-3.05034795490061e-05
8183,concerts,-3.0502417142796065e-05
228,right,-3.0459013606148564e-05
7173,meetings,-3.0453158422527685e-05
3418,winning,-3.0434919664731973e-05
8212,orlando,-3.0424226888315528e-05
5396,regina,-3.0416672508412397e-05
2748,north,-3.0388413994715748e-05
3168,force,-3.0365146853558686e-05
3626,mhmm,-3.028085108937885e-05
8811,precursor,-3.0257579766302585e-05
7450,46,-3.0251356256400362e-05
375,envelopes,-3.024513409067808e-05
6066,greedy,-3.023903265423075e-05
1931,cupcakes,-3.0233772509543842e-05
850,nog,-3.0227673459498953e-05
8383,430,-3.0226414251362435e-05
105,comments,-3.0219194326058022e-05
1309,late,-3.01472175962193e-05
537,week,-3.0115057135602102e-05
2016,following,-3.009212846273175e-05
6273,zullen,-3.005437639189119e-05
8784,coast,-3.0025219158824207e-05
4987,dearly,-2.999746791802422e-05
6220,disposition,-2.996977080194651e-05
2850,mafia,-2.991892494723935e-05
7854,printer,-2.991099429332727e-05
6051,alle,-2.9874773428367337e-05
696,believe,-2.9861122429475765e-05
6826,lockers,-2.9835086261217765e-05
5026,lawmakers,-2.9818766775756873e-05
8426,ummm,-2.9814924403662967e-05
4986,unc,-2.9745057528811542e-05
5258,micro,-2.9682354296393054e-05
5112,ohh,-2.9672533601877697e-05
6902,understanding,-2.963843854320436e-05
854,savior,-2.9566472006517067e-05
8286,imprint,-2.9566360504375065e-05
6457,pair,-2.953217706860578e-05
256,*,-2.9519327317681158e-05
7086,hav,-2.95161393482815e-05
57,follow,-2.9515554774257476e-05
1624,farewell,-2.9490002735397836e-05
5084,darn,-2.945877256891629e-05
6588,ahmad,-2.9392479106845552e-05
4930,128,-2.9307402239950887e-05
2988,2b,-2.928240178513832e-05
7129,volleyball,-2.9170922552303722e-05
6930,ug,-2.906376337735166e-05
7400,rosanne,-2.9029491045267954e-05
6165,problem,-2.8969547749569548e-05
776,rent,-2.8923840071162984e-05
6956,arteries,-2.8907555736470395e-05
7454,cities,-2.8875795555137925e-05
8775,hurry,-2.886472448203775e-05
4546,denist,-2.8813471574954294e-05
5349,cheers,-2.8744541289887442e-05
3262,ns,-2.8740978546856466e-05
1444,cougar,-2.873792386104509e-05
2480,brother,-2.8715876322654767e-05
1361,deliver,-2.8711378690269538e-05
4198,wear,-2.8695127060679678e-05
8612,rey,-2.865820455562447e-05
5556,ring,-2.863281569972428e-05
6065,pujols,-2.8630382286822283e-05
2901,confidence,-2.859727584284195e-05
1227,tells,-2.8583858651115915e-05
6033,spannen,-2.8582933284335612e-05
3811,sweater,-2.8575282743443394e-05
8208,boating,-2.8568429996194794e-05
6063,danger,-2.8558265754845823e-05
5525,brian,-2.8551556466547498e-05
4452,nativity,-2.8457960684544023e-05
1079,scary,-2.844107030159852e-05
7632,lindbergh,-2.8421734206388037e-05
5691,mycket,-2.8403334133659772e-05
5680,consultant,-2.8383863522583157e-05
6428,spirituality,-2.83808869794282e-05
113,%,-2.8373723120158205e-05
831,//,-2.8362094346720504e-05
7999,dhat,-2.8338540654272727e-05
4614,dammit,-2.8298924540511483e-05
3605,dha,-2.827063680471651e-05
3588,sending,-2.8247820271382582e-05
5721,rings,-2.8213941775698787e-05
4755,rb,-2.8170774359790682e-05
5720,kobe,-2.8168885529068183e-05
1953,join,-2.8113694742147807e-05
4022,cousin,-2.8052467299930402e-05
5471,growing,-2.8033194653380492e-05
1871,talk,-2.8021777713902045e-05
944,eye,-2.797610896685162e-05
3621,zagreb,-2.7939024135192903e-05
496,ke,-2.7934162038943702e-05
4409,17.,-2.7920048599424537e-05
7581,shhh,-2.7909156440905196e-05
8635,split,-2.7894498925402892e-05
8151,q-tip,-2.7852337604202342e-05
637,depression,-2.7788689068573643e-05
7238,pinche,-2.776619518871929e-05
326,he,-2.7757816473483822e-05
5194,homemade,-2.772530320496502e-05
3976,morgan,-2.771932310415608e-05
3668,radiate,-2.7664475922662795e-05
3816,panel,-2.7591897668052972e-05
6006,japanese,-2.7540067517168587e-05
3447,stab,-2.752333889792666e-05
2102,coupe,-2.7500580602049888e-05
3427,delay,-2.749840634993419e-05
1403,y,-2.749228286460555e-05
6020,cameras,-2.7488411356945524e-05
2513,hart,-2.7487371503433014e-05
4652,schoolers,-2.7458637405776188e-05
2824,cardigan,-2.7431630160894317e-05
6851,quit,-2.7418752320202823e-05
5926,frozen,-2.7413722074209642e-05
6770,saddest,-2.7399967502523402e-05
64,first,-2.739083437747796e-05
5913,target,-2.7370991338867516e-05
3952,nohope,-2.7310353093934538e-05
6108,mousetrap,-2.724387786405365e-05
2271,freak,-2.7243742618905548e-05
5438,complete,-2.7226019789666216e-05
3517,months,-2.7208529611483962e-05
370,short,-2.7207305670224266e-05
7322,halfway,-2.7201835954732187e-05
5924,coloring,-2.717185439977737e-05
1875,although,-2.709647360747169e-05
3737,poo,-2.7023805509098915e-05
6124,layoff,-2.700174098003709e-05
7933,kayo,-2.6997544370323805e-05
7853,invitan,-2.6992337278313726e-05
8508,wn,-2.696911115115739e-05
1036,sometime,-2.692959331976393e-05
8727,completions,-2.6914066269863092e-05
5064,piercings,-2.6911424570809926e-05
2601,grandmothers,-2.6835585034546405e-05
5321,blindside,-2.6805158335889344e-05
6756,shoots,-2.6775208514016346e-05
1457,um,-2.6773214103811133e-05
1610,nap,-2.6771561988591986e-05
8726,genuinely,-2.6759093097552795e-05
2735,plastic,-2.6752373083765735e-05
507,fear,-2.6705125551625766e-05
1895,hunger,-2.6643936017230062e-05
1589,beating,-2.6549947214762395e-05
6740,outs,-2.6524035445281864e-05
6243,curious,-2.6400209107324095e-05
5139,pics,-2.6354527853250146e-05
3282,4am,-2.629519850002954e-05
71,ta,-2.6286436931011793e-05
6055,leiden,-2.6267037960431596e-05
93,but,-2.6265685633224353e-05
2981,yes,-2.626492781157935e-05
6417,twilight,-2.6251997087874004e-05
3137,physics,-2.624637633512621e-05
1443,q,-2.623558980813474e-05
121,work,-2.622609674574736e-05
8577,cara,-2.6193089006873196e-05
3408,screen,-2.617912618482882e-05
1910,in2,-2.6139037816214158e-05
3879,hadden,-2.610849080907266e-05
3507,adalah,-2.606789720565333e-05
4753,apples,-2.6047547365024884e-05
4636,normal,-2.6016232960883456e-05
3554,herself,-2.599201142735305e-05
6569,remis,-2.5977454584691066e-05
7103,kstate,-2.59717235818621e-05
3008,greatness,-2.5960082998506792e-05
1092,sick,-2.5943726193946904e-05
2245,both,-2.5934913934478776e-05
8370,kim,-2.591726756808482e-05
8253,barely,-2.589734028551256e-05
5249,explain,-2.587681095544858e-05
2378,pancakes,-2.583092858200998e-05
1029,thoughts,-2.5795644095335738e-05
1902,erase,-2.570340983512312e-05
8357,alex,-2.5701788155449156e-05
6383,lowest,-2.567163586231601e-05
2697,glad,-2.5663645947493605e-05
8394,ka,-2.565915571204139e-05
8141,behaviour,-2.561197528010353e-05
3023,popping,-2.5598061977117914e-05
3691,utterly,-2.558916117843496e-05
3699,b.c,-2.5571120336672057e-05
2265,space,-2.5566396337216378e-05
1365,guy,-2.5564761045961396e-05
5422,spasm,-2.5550653972431178e-05
1384,surgery,-2.555027249010263e-05
5645,sack,-2.554953463155497e-05
904,diciembre,-2.553469774149614e-05
2731,buying,-2.549440837210064e-05
7039,henry,-2.5447909627703444e-05
4687,attract,-2.5414282859158914e-05
6502,communication,-2.5408209486206598e-05
4040,maison,-2.5405646423195745e-05
1477,bottle,-2.538436422192706e-05
6562,jours,-2.5374807341858458e-05
2389,snot,-2.5361006615894806e-05
4448,ruins,-2.5298705970627915e-05
5695,lemmon,-2.527942009250357e-05
8628,me.,-2.5223691521028993e-05
1180,donc,-2.517075998750936e-05
801,knight,-2.5151024856499746e-05
2235,learn,-2.5130983351181626e-05
3383,dies,-2.50901251399571e-05
6447,pierced,-2.507511655171944e-05
814,bungalow,-2.5073996983391526e-05
7140,american,-2.506394857196841e-05
168,vegetarian,-2.5063362343895845e-05
7038,apologetic,-2.5041603743939858e-05
5687,hendrix,-2.5023105521923916e-05
2375,pushing,-2.5013363842498748e-05
374,payslips,-2.4950197866749024e-05
2588,ocado,-2.4923745815235896e-05
2283,anything,-2.4918580894345474e-05
7362,misses,-2.4913616277633563e-05
7478,investing,-2.485077822337444e-05
5488,birds,-2.482534112429884e-05
5674,disneyland,-2.4809283871647135e-05
6073,extract,-2.4802680412822677e-05
6426,send,-2.4754621097889252e-05
1013,emotion,-2.4743581182444903e-05
175,why,-2.472073028667002e-05
889,shopping,-2.46914472085644e-05
6209,pottermore,-2.46763424325301e-05
1150,question,-2.46529635143012e-05
7706,contentment,-2.4632426448219186e-05
7477,horsies,-2.4530176684158275e-05
7809,financially,-2.4511931687417804e-05
8077,wrinkles,-2.4497574971339843e-05
2641,trust,-2.448589979534869e-05
1510,third,-2.447818144416751e-05
8160,user,-2.4444793510599346e-05
4500,concern,-2.4443931703149134e-05
1326,irish,-2.4412915805057053e-05
6433,kun,-2.440904884757256e-05
8297,aaah,-2.436420203447706e-05
6650,toys,-2.4348750060789406e-05
4218,valuable,-2.4314939720696872e-05
376,great,-2.4313821857136632e-05
5577,vai,-2.4305252637480087e-05
7146,christian,-2.4292694126529072e-05
1713,flattened,-2.4264866942035677e-05
1187,sharers,-2.4261395711040253e-05
2404,mailboxes,-2.425268625367834e-05
6812,molestation,-2.4223476081230606e-05
7896,kalimutan,-2.4216212245977687e-05
8486,technique,-2.419608499352576e-05
3671,copies,-2.4170534691892773e-05
8042,cs,-2.4160264369470477e-05
8451,announcement,-2.4052061828429444e-05
526,begin,-2.4045918338844752e-05
550,win,-2.403161586461722e-05
8427,oi,-2.400439900826218e-05
856,thousand,-2.3975883561544587e-05
3192,magical,-2.394824715295657e-05
2511,rebel,-2.3943827736401906e-05
4303,procurar,-2.3936253407164914e-05
3131,encore,-2.393169205459148e-05
8155,bosom,-2.3927028540544615e-05
6150,devoir,-2.388972304443351e-05
3017,managed,-2.3880240736618477e-05
160,awkward,-2.3876873492257525e-05
682,shampoo,-2.3871865898773906e-05
1023,literally,-2.3807310752634905e-05
4438,united,-2.3723704991431714e-05
3932,protips,-2.370778914860846e-05
4847,filled,-2.370304829273298e-05
3886,estate,-2.3702990276175217e-05
3302,rewriting,-2.3695080771450942e-05
3161,tommorow,-2.36631236485786e-05
7085,msg,-2.36460329548842e-05
2648,hat,-2.3630033376628144e-05
2949,style,-2.358990735620216e-05
8069,inspired,-2.3509285839828554e-05
8447,nosleep,-2.350854765573677e-05
2412,52,-2.3507636033184027e-05
5699,du,-2.349439121485669e-05
5159,stabbed,-2.3477183616383504e-05
4867,grave,-2.345699091501695e-05
5829,type,-2.342535138298555e-05
3556,walmart,-2.3418809133796462e-05
2414,somethin,-2.335337036617538e-05
1165,awe,-2.3340533019289886e-05
866,increase,-2.3336128504315985e-05
4195,camp,-2.330977004568251e-05
2716,store,-2.330916934572261e-05
1965,video,-2.325720601056539e-05
5480,forces,-2.3233867375331203e-05
7767,bama,-2.323171975991025e-05
6025,lockhart,-2.3171553207250993e-05
1296,nba,-2.3147990433285855e-05
2097,livin,-2.314790173290447e-05
817,wet,-2.3139646635270943e-05
7756,espanol,-2.3137685734003505e-05
5238,purity,-2.313753594930499e-05
3797,6-,-2.3127388289507156e-05
5363,filthy,-2.31237324706393e-05
6317,brands,-2.309654948623184e-05
8497,crafty,-2.3071263304712645e-05
6471,avait,-2.3059148205932743e-05
1550,harry,-2.302991366967326e-05
2334,preppies,-2.302055061884807e-05
830,circumstances,-2.3012827095664783e-05
2571,beside,-2.3003212095973867e-05
6625,activities,-2.2998576138041117e-05
2568,deserve,-2.2992482239990415e-05
2390,nose,-2.297296236735293e-05
2516,talks,-2.2970420995906222e-05
7859,ruined,-2.289235910847325e-05
2780,pueblo,-2.2852541304801896e-05
5939,shortly,-2.285117319940997e-05
2072,nd,-2.2815135482505962e-05
7731,helmet,-2.27950716079616e-05
6128,eu,-2.2787628238243007e-05
5617,pan,-2.2763838133330217e-05
4963,overload,-2.2758108943535475e-05
3235,ap,-2.273981433973393e-05
2986,tho,-2.273217976120306e-05
6839,champioship,-2.2680789368831964e-05
273,some,-2.264079838374925e-05
6673,ahhhh,-2.263185007366252e-05
6404,russian,-2.262940708578494e-05
2443,mais,-2.2623820876013085e-05
51,justinbieber,-2.2603687157663673e-05
250,wow,-2.258623807647612e-05
5445,felt,-2.258309007951306e-05
678,angels,-2.2579477255117718e-05
1596,kumar,-2.2547746200095742e-05
3909,lean,-2.2543954434136695e-05
6776,forlorn,-2.2541557101738927e-05
2219,refreshed,-2.2527274938696033e-05
