word,score,word_count
easter,-0.0013380542973421446,7
favors,-0.005252785200870161,18
pastel,-0.0043863639337481195,1
gummies,-0.007806716390740702,6
complain,-0.009769294238826592,46
enclosed,-0.007226713248678909,5
outstanding(bluberry,-0.007067576912522782,1
blanket,-0.007067576912522782,1
encloses,-0.007067576912522782,1
companys,-0.007067576912522782,1
fig,-0.006633812781724156,7
textured.flavored,-0.007067576912522782,1
syrup(not,-0.007067576912522782,1
juice).150,-0.007067576912522782,1
carbs(29,-0.007067576912522782,1
crappy,-0.012258213812655648,18
cookies.<br,-0.01643103679310082,9
squishy,-0.016161263799475717,9
curb,0.0047922926991850546,4
flimsy,-0.01021511721023367,46
worries,-0.0025208227797747897,8
0.35,-0.0025320437571402484,1
.47,-0.0025320437571402484,1
books,0.0009262689843060912,8
papaya,-0.025845023746531384,7
you.<br,-0.006283258144682893,35
lives,-0.007034717920048366,47
fla,-0.0019643097640558455,2
twists,-0.00635912665810759,18
middletown,-0.006834245160377274,1
pocky,-0.006855254982466463,27
anime,-0.0026091034871933514,3
manga,-0.0026091034871933514,3
characters,-0.0026091034871933514,1
slim,-0.002923044922741206,3
biscuity,-0.0026091034871933514,1
cones,-0.01033034236295082,7
crispness,-0.002539215720801058,7
generically,-0.0026091034871933514,1
choco,-0.00454201528943991,6
cons,-0.00722740096455069,9
nice.<br,-0.0017901600278370702,2
occasional,-0.004156621614956884,28
habitual,0.0032851526280380013,2
prone,-0.009974576659549105,5
binge,-0.00624969576310832,3
scarfing,-0.0026091034871933514,1
nibble,-0.010407722837421546,9
effect.<br,0.00013826350596597595,2
seventies,-0.0026091034871933514,1
so).<br,-0.0026091034871933514,1
/>anyway,-0.0034189090809595107,11
footage,-0.0026091034871933514,1
nibbling,-0.0026091034871933514,1
skinny,-0.010715242354299468,23
retailer,-0.0033197183902722014,12
clumped,-0.0066665823710151785,23
specialize,-0.002303864499087164,2
tate,-0.0026091034871933514,1
comics,-0.0026091034871933514,1
vienna,-0.011141697777309433,28
/>vienna,-0.00511790993536124,2
"b003vxfl1q"">wolfgang",-0.00511790993536124,2
"b001chfudc"">coffee",-0.00511790993536124,2
2)</a>.<br,-0.00511790993536124,2
/>good,-0.0038935420474907312,10
stomach.<br,-0.004803430999333311,4
revise,-0.00511790993536124,2
descriptions,-0.012264086101677093,16
forthright,-0.006071853673426328,3
brunch,-0.011933759624834644,6
artifial,-0.0173008530564645,4
returnable,-0.016723763158268342,24
wasted,-0.012588535644634769,99
detox,-0.0012343071938639694,5
fasting,0.0009110628233342292,2
fence,-0.001189558877973575,19
cracked,-0.012441591090134402,44
popchips.<br,-0.00721890460605266,2
equivilent,-0.011090495545092078,4
davinci,-0.011090495545092076,8
club,-0.0056297047472775264,61
jello,-0.0007100662362366469,8
anise,-0.008888123837822705,15
embark,0.007024612824401023,1
journey.<br,0.007024612824401023,1
/>hard,-0.011624169287536066,13
exterior,-0.010587904911928354,9
suck,-0.009894806452146365,24
everlasting,0.003506544885525121,2
katjes!!<br,0.007024612824401023,1
match,-0.00727303109952601,32
12-$16,-0.0031363050096842927,1
price.<br,-0.0060006948474549135,20
settings,-0.010406588118901597,33
defiantly,-0.006611156034793264,4
measurements,-0.006504317968580533,3
experiences,-0.009381923915344337,20
keepsake,0.01063374702593137,1
goodness,-0.004838367678904949,50
jamba,-0.011027846950276324,6
tolerable,-0.012905936832041283,9
rotation,-0.0005914441052270074,5
unaware,-0.00789183224838898,9
advantage,-0.005707599044847359,31
potential,-0.009234333080609603,31
scary,-0.011830706970831282,31
shoud,-0.006417096297082025,1
vegtables,-0.006417096297082025,1
dahh,-0.006417096297082025,1
dawns,-0.006417096297082025,1
sleeps,-0.002756930363975698,2
/>thru,-0.006417096297082025,1
realy,-0.006417096297082025,1
tmj,0.011037653964134126,1
hafi,0.011037653964134126,2
cloudberries,0.011037653964134126,2
sweden,0.008202853617694928,3
felix,0.011236515999888069,5
lingonberries,0.010030490961011806,11
preserve,-0.003215011760700651,23
jam,-0.004478470701960901,32
swedish,0.009211037483095423,10
cloudberry,0.011037653964134126,4
entertaining,-0.00015389994405874598,4
tartness,-0.0005291436133413503,12
accomodate,0.011037653964134126,1
lingonberry,0.007676159678942188,3
bases,0.004043094354577382,2
sensing,-0.0022743083928920297,2
yoplait,0.011037653964134126,1
ripen,0.0015869008042621617,2
summertime,0.004809959151316434,3
northern,0.00028725601879462656,3
pectin,0.011037653964134126,1
taping,0.011037653964134126,1
protect,-0.007820629177856284,13
parisian,-0.004708688977213266,1
senseo,-0.0033967343700108976,50
universal,-0.0014841307696284883,2
them:<br,-0.004907567933987594,1
/>3,-0.008194647556669375,34
subjective,-0.009268097640406543,32
/>4,-0.008188019256871635,18
napkin,-0.005648765067021789,5
plate,-0.006000779075901054,39
mexgrocer,0.0005314503862852385,1
pico,-0.0004216310189157311,3
pica,-0.0004216310189157311,3
podunk,0.0005314503862852385,1
bearable,-0.005362179712000297,15
lists,-0.00538416893295793,20
fedex,-0.006762845941067704,8
drivers,-0.00012337355171079405,4
usps,-0.007044518462320816,3
mailbox,0.0005314503862852385,1
saddle,0.0005314503862852385,1
kerug,-0.012945806556102373,4
peasy,0.004767640429393699,1
fave,0.0027738983892292408,7
evans,-0.0011364059388870376,2
ihop,8.103416378920248e-06,2
setup,0.0007575959586342832,10
garageband,0.004640586021059221,4
recognizes,0.0018247661268469529,1
plugging,0.00029641597862801447,5
transparent,-0.009370598285485929,18
electrovoice,0.0018247661268469529,1
crank,-0.00855512866852774,11
inputs,0.0018247661268469529,1
headphone,-0.0013170708100490932,2
volumes,-0.0026346724085609214,2
comfortable,-0.00955636982984839,11
ingredient.<br,-0.019679698510304596,9
gracious,-0.01900379457444371,9
preserved,-0.006654317921924645,32
tubs,-0.004091732187835381,10
silver,-0.00193558287554121,6
luster,-0.0018642110194165677,1
dust,-0.011449473553417602,43
gild,-0.0018642110194165677,1
renaissance,-0.0018642110194165677,1
themed,-0.007146125534038168,12
banquets,-0.0018642110194165677,1
gilding,-0.0039402376867519705,2
painting,-0.0051547093020055095,5
filigree,-0.0018642110194165677,1
designs,-0.0018642110194165677,1
onto,-0.006693605253743726,24
clients,0.0012702152938686593,4
prop,0.0006733842120092958,2
-free,0.0008125170956736838,1
pillsbury,-0.007535538086970217,10
prepara,-0.0085678733658902,7
reality,-0.006799760438449017,9
spears,-0.009665292050534239,3
golf,-0.00914069785618358,10
tournaments,0.008970870950918955,1
holiday,-0.0061977662156626435,30
liquors,-0.0030283963684905758,2
duplicate,-0.001474376138037567,3
dollop,0.00017487198045273544,1
yumminess,-0.0038410754168641385,2
tex,0.00017487198045273544,1
mex,0.00017487198045273544,1
chevy,0.00017487198045273544,1
replication,0.00017487198045273544,1
florist,-0.00105557759590738,1
corsage,-0.00105557759590738,1
decorations,-0.007877160585296932,12
catering,-0.009634011841323108,7
melissa,0.0023937155992219536,1
coveted,0.0023937155992219536,1
tears,-0.015568600866138767,13
graduation,-0.011508469651428944,10
cap,-0.011766578812801135,33
hat,-0.011508469651428944,5
godiva,-0.006986986106974858,15
toddy,0.0054799968138104305,1
maxwell,-0.0037680397772530956,25
3.50,-0.007105886035011887,13
multipack,-0.007845756413880736,1
leans,-0.008337265740410658,1
syrupy,-0.00893115484259688,19
cloying,-0.006102387770558077,2
v8,-0.006331917026436713,4
moderation,-0.0034282914756628693,4
monitor,-0.002390317693570978,2
ingest,-0.0043844659498548325,2
1/4,-0.006068276914157437,70
fat.<br,-0.002294992000548518,5
park,-0.004011555493635165,6
etc.<br,-0.0076459820162018514,21
lengths,-0.009068267490462556,6
purest,-0.0004418696943321265,1
immaculate,-0.0004418696943321265,1
jeremiah,-0.007430947949448765,7
fogbuster,-0.0004418696943321265,1
aaaa++++,0.0035046884170636377,2
thirsty,-0.004744367194522157,12
restocked,-0.016689118998183403,4
gerber,-0.007927052960351575,38
peaches,-0.00844945277980961,19
4/15,-0.008640321843752947,10
24pk,-0.008640321843752947,10
advertisement,-0.007390953258057407,11
slickdeals.net,-0.008167731210324387,11
refreshed,-0.00465842099169663,16
cart.<br,-0.008640321843752947,10
waited,-0.011538746274276283,62
sd.net,-0.008640321843752947,10
claiming,-0.011547342954141759,25
dead,-0.010713128312589514,73
link.<br,-0.008640321843752947,10
44.95,-0.008640321843752947,10
/>hey,-0.008372331962402148,11
recovering,-0.008074471338477452,11
smarter,-0.008640321843752947,10
pressing,-0.007302595821572512,18
confirm,-0.013050020290151253,19
applause,-0.008640321843752947,10
un,-0.007521137629620886,28
tech,-0.006676471901914918,25
savy,-0.008640321843752947,10
eastern,-0.006560945245137047,21
european,-0.006654874753412812,41
found.<br,-0.00587309902593309,7
branded,-0.00587309902593309,7
"buckwheat""<br",-0.00587309902593309,7
"usual""<br",-0.00587309902593309,7
toaster,-0.0034021341843714858,5
nail,-0.007685719945812033,13
deco,-0.004585120516227713,2
dove,-0.005594691637540597,9
downward,-0.004585120516227713,1
chicks,-0.004585120516227713,1
alright,-0.01168023800782329,15
sizes,-0.006507672063719944,46
females,-0.005642893147765097,7
junkyards,-0.004585120516227713,1
wooden,-0.0014239984769880757,9
catalogs,-0.004585120516227713,1
channel,-0.005632845698789122,29
materials,-0.009446474779364061,19
jewelry,-0.004585120516227713,1
accessories,-0.004585120516227713,1
surpassed,0.0006430863924348764,4
additions,-0.002608016445859297,3
muuuuch,-0.015922995301831784,4
track,-0.007122047283786895,16
dynamic,-0.003409899361631688,2
percent,-0.007994597429355254,30
pc.<br,-0.0005563333313936406,1
durability,-0.0005116472050591271,4
hardware,-0.00552497379085447,3
modem,-0.0005563333313936406,1
external,-0.002338736235390873,2
onstage,-0.0005563333313936406,1
gig,-0.0005563333313936406,1
tune,-0.012322587369752305,8
foodie,-0.001770981391560781,10
toffee,-0.00030272135808467133,14
samba,-0.005325239025987685,1
anyonr,-0.005325239025987685,1
memphis,-0.010436485574706845,1
tn,-0.004574737147474176,2
zoo,-0.010436485574706845,3
exhibit,-0.010436485574706845,1
promotion,-0.006970426209454065,5
fashion,-0.0011171015586768154,9
norway,-0.010436485574706845,1
epcot,-0.010436485574706845,1
disney,-0.010436485574706845,1
finland,-0.0036449069381536297,5
me(there,-0.010436485574706845,1
surly,-0.010436485574706845,1
gevalia,-0.0010668544588271157,21
temporarily,-0.0025094662863072398,4
freshens,0.00477417864560266,1
k-,-0.009166920975549147,2
sugargree,-0.007032075951089307,1
limey,-0.007032075951089307,1
tempered,-0.007032075951089307,1
disorienting,-0.007032075951089307,1
violet,-0.004377561037318729,3
beauregard,-0.007032075951089307,1
relief,-0.004614483105121638,7
cairn,0.0018098148598801346,3
westie,-0.0036058623326173096,3
mojo,-0.0004292715148767456,2
refer,-0.006281495376544055,17
doggie,-0.005147224535653853,5
accepting,-0.0004292715148767456,1
scrub,-0.004083773896321266,2
acres,-0.0004292715148767456,1
/>tends,-0.0004292715148767456,1
overeat,-0.0064298463541611756,6
menu,-0.009435405541706316,13
/>made,-0.0009857663450869344,2
reducing,-0.007932404241517158,18
mama,-0.006644799401094335,6
zilch,-0.0004292715148767456,1
explode,-0.0074530839109638695,8
glue,-0.011039994428406821,24
undone,-0.009557798480351874,6
explodes,-0.009557798480351874,6
regima,0.00150632448727265,1
que,-0.013245106754934947,4
shelled,-0.007996669467280905,2
assume,-0.011772696832090035,53
indicates,-0.0026208435097745068,4
shock,-0.008022372479014925,8
displayed,-0.018151943880513704,3
chart.<br,-0.010448221889740428,1
/>usda,-0.010448221889740428,1
33.97%<br,-0.010448221889740428,1
dietary,-0.006802534893850028,58
15.79%<br,-0.010448221889740428,1
/>folate,-0.010448221889740428,1
18.13%<br,-0.010448221889740428,1
/>niacin,-0.010448221889740428,1
41.56%<br,-0.010448221889740428,1
/>vitamin,-0.01071598823844882,5
b-6,-0.010448221889740428,1
10.21%<br,-0.010448221889740428,1
/>riboflavin,-0.010448221889740428,1
13.91%<br,-0.010448221889740428,1
/>thiamin,-0.010448221889740428,1
27.30%<br,-0.010448221889740428,1
2.53%<br,-0.010448221889740428,1
rae,-0.010448221889740428,1
0.16%<br,-0.010448221889740428,1
alpha,-0.0008665182115904215,2
18.17%<br,-0.010448221889740428,1
5.75%<br,-0.010448221889740428,1
/>iron,-0.010835229961215494,2
fe,-0.010448221889740428,1
147.00%<br,-0.010448221889740428,1
/>phosphorus,-0.010448221889740428,1
p,-0.004922396313911955,16
212.59%<br,-0.010448221889740428,1
/>magnesium,-0.004649650986862759,11
169.14%<br,-0.010448221889740428,1
/>copper,-0.010448221889740428,1
cu,-0.010448221889740428,1
0.19%<br,-0.010448221889740428,1
/>selenium,-0.010448221889740428,1
se,-0.004998115452689534,7
20.89%<br,-0.010448221889740428,1
/>zinc,-0.010448221889740428,1
zn,-0.010448221889740428,1
83.09,-0.010448221889740428,1
plocky,-0.003465603553571609,7
progresso,-0.005609270525332809,13
evoo,-0.0036818856585055727,7
complexity,-0.006514017292790459,13
gorton,0.002464841361894893,1
pacific,0.002464841361894893,1
burrito,-0.0009018413327430608,2
2008,-0.006347320318052274,10
removed,-0.009638141156757804,45
bb,-0.0074510648843534,2
balls,-0.0037969134537290004,16
aide,-0.006933700593266015,1
sweetens,-0.001674097871267198,4
kinda,-0.009691353393241323,51
hello,-0.00315747893440251,2
brittle,-0.0057075804560823866,9
joice,-0.002361807965207845,1
7up,-0.005111517479914862,2
worlds,0.0009173302618243419,4
sodas.<br,-0.004759855433925016,2
percentage,-0.006390365527345069,18
underwhelming,-0.004597722170398507,2
sugars.<br,-0.002361807965207845,1
tang,-0.007980779973787813,39
decaff,-0.010066645437237898,26
bath,-0.0036846823063522148,5
batter,-0.007842831927293863,39
wallmart,-0.0021505482445839637,1
unsatisfactory,-0.016778425152394146,5
mildewed,-0.016778425152394146,5
damp,-0.013851365689020203,28
displeased,-0.013324179188432761,19
mendicino,-0.0005722311230450336,1
gualala,-0.0005722311230450336,1
orignal,-0.002830023521595043,4
farm,-0.005086315544735864,17
benson,-0.002545335024963909,1
az,0.0022906825283783598,5
deeming,-0.010573975814525814,8
truthful,-0.010511056196022158,9
hearted,-0.010573975814525814,8
regarding,-0.010197836750480816,23
luck,-0.009469559003364101,65
brave,-0.010197867665270612,9
nerve,-0.004268315490290184,7
own.<br,-0.007583483267007263,17
bowl.<br,-0.0008330036874172542,6
/>trimming,-0.007714126528104923,1
stimulate,-0.007714126528104923,1
lawn,-0.011729642232001942,14
grass.<br,-0.003072270702638586,2
exact,-0.006150962874329565,67
1-pound,-0.010027077180243586,8
/>1st,-0.00750612423909371,9
20lbs,-0.011801537167242108,4
/>2nd,-0.006278863402479883,14
lipton,-0.006278776872691825,55
/>strangely,-0.011801537167242108,4
receives,-0.011801537167242108,8
schnauzer,-0.0041274324924127845,8
scraped,-0.010891841696843802,7
spoonfuls,-0.0054101523207031885,13
sniffed,-0.007458769485755886,17
merrick,-0.006956274416625092,18
bg,-0.008171552105800653,6
buffalo,-0.008981781187801198,52
arrival,-0.011896858824803833,20
stems,-0.010841283114004039,21
ide,-0.01282423345798937,5
20.00,-0.009964072286790233,10
weed,-0.010672069782412261,6
submit,-0.008142301576768256,9
clicking,-0.011860915832702532,6
branches,-0.010607453751787135,6
jumbo,-0.010713774066570165,60
powering,-0.004378126347362759,26
ruins,-0.008964961567426346,15
lessened,-0.00969806385798923,8
david,-0.008669018942799419,45
borders,-0.009366633412167709,20
imo,-0.006764604189140097,15
wholeheartedly,-0.00969806385798923,8
endorse,-0.009102011646243259,9
puny,-0.008990066540028674,9
david.<br,-0.00969806385798923,8
have.<br,-0.009883531935346145,18
/>update,-0.007860069657593947,22
awhile,-0.003212555594047201,25
preferable,-0.008580323256034965,11
overuse,-0.00969806385798923,8
yummiest,0.00843393654320001,1
wraps,-0.007863852355609803,1
bacteria,-0.004677634758518252,3
printing,-0.007863852355609803,1
ink,-0.002862028903998887,3
contaminate,-0.007863852355609803,1
bags.<br,-0.0033955238602902684,5
/>organic,-0.0017028459454498563,3
sealable,-0.0007863465735863428,2
closures,-0.007863852355609803,1
month.<br,-0.0059266829744501585,2
ethylene,-0.007863852355609803,4
presence,-0.010574822161030777,8
acts,-0.007999158247797492,11
generating,-0.013993747917944954,2
build,-0.003556542389278232,12
damaging,-0.012545230344791415,9
hazardous,-0.007863852355609803,1
leads,-0.014859323910332022,16
aging,-0.007863852355609803,1
rotting,-0.015785399255449816,19
puffed,-0.004316408427281999,8
needle,-0.007871182438095089,13
annoying,-0.009209633269683454,39
midddle,-0.0063381041352113246,2
cast,-0.003209825620306219,4
convection,-0.006562628014750468,1
2013,-0.0025681900948742015,2
pouch,-0.003804045480509983,53
critic,-0.01954678616719563,5
manufacturing,-0.01397030608096609,32
lifeless,-0.022616275084025497,4
shepard,-0.0031978960114459674,6
committing,-0.007547841996801091,17
breaks,-0.007938981136143651,17
eliminates,-0.004993724396784576,3
choking,-0.008451115125552635,16
mister,-0.011724764736051536,2
receipes,0.0031772670727514196,1
bam,-0.00019740608591140084,2
dave,-0.005417853006701989,8
owe,-0.007731430206476944,5
stuffer,0.0012031900093117855,3
loco,-0.009296223822724034,5
country,-0.005323497460580332,60
meets,-0.0016178137112688598,6
jug,0.0014561997073769817,3
